country|packed
Peru|instagram.com~2026-06~74,21,15,7,0,0,0,2,0 instagram.com~2026-05~41,14,10,2,0,0,0,1,0 $direct~2026-06~334,31,17,11,0,1,0,1,0 l.facebook.com~2026-05~34,14,9,5,0,0,0,1,0 fortunejack.com~2026-08~62,20,8,4,2,0,0,2,2 fortunejack.com~2026-05~70,25,11,4,0,0,0,0,0 m.facebook.com~2026-08~22,9,5,4,0,0,0,1,0 l.facebook.com~2026-06~651,31,19,7,0,0,0,1,0 m.facebook.com~2026-05~205,63,31,19,0,0,0,3,0 tracker-pm2.fortunejackpartners.com~2026-05~41,11,8,6,0,0,0,1,0 www.google.com~2026-07~28,4,3,3,1,1,0,1,1 fortunejack.com~2026-09~4,1,0,0,0,0,0,0,0 m.facebook.com~2026-06~1589,101,60,26,0,0,0,2,0 m.facebook.com~2026-07~135,40,23,15,0,0,0,3,0 tracker-pm2.fortunejackpartners.com~2026-06~314,19,14,9,0,0,0,1,0 www.protipster.es~2026-06~3,1,0,0,0,0,0,0,0 $direct~2026-07~26,12,6,1,1,0,0,0,0 instagram.com~2026-08~7,2,1,0,0,0,0,0,0 $direct~2026-09~4,0,0,0,0,0,0,0,0 instagram.com~2026-07~24,7,2,1,0,0,0,1,0 www.google.com~2026-06~33,5,3,1,0,0,0,0,0 fortunejack.com~2026-06~424,61,34,20,2,0,0,3,1 www.google.com~2026-05~29,9,6,4,0,1,0,0,0 com.google.android.gm~2026-06~11,2,0,0,0,0,0,0,0 l.facebook.com~2026-08~33,9,4,3,0,0,0,0,0 tracker-pm2.fortunejackpartners.com~2026-07~20,6,5,3,0,0,0,0,0 fortunejack.com~2026-07~132,48,24,12,0,0,0,0,0 keitaro.fortunejack.com~2026-07~4,2,1,0,0,0,0,0,0 keitaro.fortunejack.com~2026-06~74,12,10,4,0,0,0,1,0 www.google.com~2026-08~11,1,1,0,0,0,0,0,0 $direct~2026-05~94,26,9,4,0,0,0,0,0 l.facebook.com~2026-07~309,11,5,2,0,0,0,0,0 com.google.android.gm~2026-05~11,1,0,0,0,0,0,0,0 www.protipster.es~2026-07~3,3,0,0,0,0,0,0,0 tracker-pm2.fortunejackpartners.com~2026-08~3,2,2,2,0,0,0,1,0 $direct~2026-08~14,5,2,2,0,0,0,0,0 keitaro.fortunejack.com~2026-05~19,9,6,3,0,0,0,0,0
Philippines|t.co~2026-07~74,42,37,10,0,0,0,1,0 com.google.android.gm~2026-07~7,1,1,1,0,0,0,1,0 com.google.android.gm~2026-05~5,0,0,0,0,0,0,0,0 www.google.com~2026-09~3,0,0,0,0,0,0,0,0 www.google.com~2026-07~5,0,0,0,0,0,0,0,0 t.co~2026-05~23,13,8,2,0,0,0,0,0 fortunejack.com~2026-06~133,67,58,13,1,0,0,1,1 m.facebook.com~2026-07~3,2,1,0,0,0,0,0,0 t.co~2026-08~32,18,14,5,0,0,0,0,0 www.google.com~2026-08~9,3,1,0,0,0,0,0,0 www.google.com~2026-06~9,3,2,0,0,0,0,0,0 casinobee.com~2026-07~3,3,2,2,0,0,0,0,0 casinobee.com~2026-08~16,16,8,3,0,0,0,0,0 fortunejack.com~2026-08~140,65,46,18,1,0,0,3,0 m.facebook.com~2026-06~42,26,16,7,0,0,0,4,0 com.google.android.gm~2026-08~3,0,0,0,0,0,0,0,0 $direct~2026-08~35,6,3,1,0,0,0,0,0 l.facebook.com~2026-06~4,2,2,1,0,0,0,0,0 fortunejack.com~2026-07~380,178,143,70,10,0,0,11,6 fortunejack.com~2026-09~14,1,0,0,0,0,0,0,0 fortunejack.com~2026-05~23,9,6,1,0,0,0,0,0 $direct~2026-05~81,13,5,0,0,0,0,0,0 www.google.com~2026-05~24,13,9,5,0,0,0,0,0 $direct~2026-07~53,18,16,6,0,1,0,1,0 $direct~2026-06~76,15,7,4,0,0,0,0,0 t.co~2026-06~46,28,22,6,0,0,0,0,0 com.google.android.gm~2026-06~7,1,0,0,0,0,0,0,0
Poland|$direct~2026-09~13,0,0,0,0,0,0,0,0 keitaro.fortunejack.com~2026-08~5,1,1,1,0,0,0,0,0 dappgambl.com~2026-05~3,3,2,1,0,0,0,0,0 www.askgamblers.com~2026-05~4,3,0,0,0,0,0,0,0 www.google.com~2026-07~36,0,0,0,0,0,0,0,0 com.google.android.gm~2026-07~18,1,0,0,0,0,0,0,0 fortunejack.com~2026-06~216,69,39,23,9,2,2,5,5 instagram.com~2026-06~3,1,0,0,0,0,0,0,0 t.co~2026-07~7,2,1,1,0,0,0,0,0 www.coincarp.com~2026-05~4,2,1,0,0,0,0,0,0 fortunejack.com~2026-07~400,84,51,32,17,2,0,4,4 $direct~2026-07~105,30,25,19,19,0,0,15,15 m.facebook.com~2026-07~6,1,0,0,0,0,0,0,0 com.google.android.gm~2026-09~5,0,0,0,0,0,0,0,0 www.google.com~2026-05~35,15,5,2,1,0,0,1,1 rt.pornhub.org~2026-08~3,0,0,0,0,0,0,0,0 com.google.android.gm~2026-08~9,0,0,0,0,0,0,0,0 polandbonusesfinder.com~2026-05~4,1,1,0,0,0,0,0,0 fortunejack.com~2026-05~91,23,7,4,2,0,0,2,2 t.co~2026-08~3,1,0,0,0,0,0,0,0 t.co~2026-06~11,6,2,1,0,0,0,0,0 srt.bitcoin.com~2026-05~5,2,1,0,0,0,0,0,0 $direct~2026-06~175,15,4,2,1,0,0,1,1 com.google.android.gm~2026-05~28,1,0,0,0,0,0,0,0 srt.bitcoin.com~2026-06~19,15,14,2,1,1,1,1,1 $direct~2026-05~136,35,20,10,5,0,0,2,2 fortunejack.com~2026-08~371,69,45,20,6,1,0,4,4 t.co~2026-05~3,2,2,1,0,0,0,0,0 www.google.com~2026-06~17,1,0,0,0,0,0,0,0 l.facebook.com~2026-07~13,1,1,0,0,0,0,0,0 com.google.android.gm~2026-06~29,2,0,0,0,0,0,0,0 www.google.com~2026-09~5,0,0,0,0,0,0,0,0 l.facebook.com~2026-08~5,0,0,0,0,0,0,0,0 $direct~2026-08~77,11,6,4,3,0,0,2,2 fortunejack.com~2026-09~22,2,1,0,0,0,0,0,0 srt.bitcoin.com~2026-08~5,4,4,0,0,0,0,0,0 www.google.com~2026-08~28,3,2,0,0,0,0,0,0
Portugal|fortunejack.com~2026-08~124,43,34,19,8,1,0,5,5 m.facebook.com~2026-05~3,1,0,0,0,0,0,0,0 www.betluck.tv~2026-05~4,4,3,2,0,0,0,0,0 www.google.com~2026-08~11,5,3,2,0,0,0,1,0 fortunejack.com~2026-07~316,108,54,46,39,6,5,32,30 www.google.com~2026-07~4,1,1,0,0,0,0,0,0 fortunejack.com~2026-06~334,158,77,63,50,7,5,39,37 com.google.android.gm~2026-06~3,1,0,0,0,0,0,0,0 instagram.com~2026-06~8,0,0,0,0,0,0,0,0 l.facebook.com~2026-07~22,1,0,0,0,0,0,0,0 $direct~2026-06~78,35,10,8,3,0,0,5,3 url7982.transactions.fortunejack.com~2026-05~10,0,0,0,0,0,0,0,0 www.google.com~2026-05~15,5,0,0,0,0,0,0,0 www.google.com~2026-09~3,0,0,0,0,0,0,0,0 l.facebook.com~2026-08~12,0,0,0,0,0,0,0,0 $direct~2026-09~7,1,0,0,0,0,0,0,0 fortunejack.com~2026-05~653,412,203,161,150,15,15,115,113 m.facebook.com~2026-06~6,1,0,0,0,0,0,0,0 $direct~2026-07~33,11,5,3,1,0,0,1,1 t.co~2026-06~3,0,0,0,0,0,0,0,0 www.google.com~2026-06~7,2,1,1,1,0,0,1,1 l.facebook.com~2026-06~42,3,0,0,0,0,0,0,0 $direct~2026-08~50,19,9,9,6,0,0,2,2 $direct~2026-05~198,156,74,60,56,1,1,46,46 fortunejack.com~2026-09~12,1,1,1,0,0,0,0,0 l.facebook.com~2026-05~15,9,0,0,0,0,0,0,0 instagram.com~2026-05~7,2,2,0,0,0,0,0,0 url7982.transactions.fortunejack.com~2026-07~3,0,0,0,0,0,0,0,0
Puerto Rico|$direct~2026-06~7,0,0,0,0,0,0,0,0 fortunejack.com~2026-08~185,5,1,0,0,0,0,0,0 $direct~2026-05~19,0,0,0,0,0,0,0,0 fortunejack.com~2026-06~6,1,1,1,0,1,0,0,0 fortunejack.com~2026-07~8,1,1,1,0,0,0,0,0
Qatar|m.facebook.com~2026-06~108,0,0,0,0,0,0,0,0 fortunejack.com~2026-08~73,1,1,0,0,0,0,0,0 $direct~2026-08~7,3,1,0,0,0,0,0,0 $direct~2026-06~16,0,0,0,0,0,0,0,0 www.google.com~2026-05~3,2,1,0,0,0,0,0,0 fortunejack.com~2026-07~105,4,2,1,1,1,0,1,1 tracker-pm2.fortunejackpartners.com~2026-07~15,0,0,0,0,0,0,0,0 l.facebook.com~2026-06~19,0,0,0,0,0,0,0,0 l.facebook.com~2026-07~5,0,0,0,0,0,0,0,0 m.facebook.com~2026-07~73,0,0,0,0,0,0,0,0 $direct~2026-07~10,0,0,0,0,0,0,0,0 fortunejack.com~2026-06~85,1,0,0,0,0,0,0,0 tracker-pm2.fortunejackpartners.com~2026-06~18,0,0,0,0,0,0,0,0
Romania|com.google.android.gm~2026-05~18,0,0,0,0,0,0,0,0 keitaro.fortunejack.com~2026-07~18,3,1,1,0,0,0,0,0 srt.bitcoin.com~2026-05~3,1,0,0,0,0,0,0,0 url8039.fortunejack.com~2026-07~3,0,0,0,0,0,0,0,0 m.facebook.com~2026-08~139,34,15,5,0,0,0,1,0 www.google.com~2026-05~40,14,2,1,0,0,0,0,0 keitaro.fortunejack.com~2026-08~16,3,1,0,0,0,0,0,0 fortunejack.com~2026-07~901,150,102,56,13,7,5,20,3 www.protipster.com~2026-06~4,3,0,0,0,0,0,0,0 m.facebook.com~2026-05~96,35,28,13,0,0,0,4,0 $direct~2026-08~62,19,8,5,2,3,2,1,0 l.facebook.com~2026-08~124,8,1,1,0,0,0,0,0 com.google.android.gm~2026-06~12,2,1,1,0,0,0,1,0 www.protipster.ro~2026-05~7,0,0,0,0,0,0,0,0 fortunejack.com~2026-06~752,129,74,39,10,6,5,11,5 t.co~2026-06~4,3,1,0,0,0,0,0,0 $direct~2026-07~81,17,6,3,1,0,0,0,0 l.facebook.com~2026-05~18,8,6,3,1,1,1,1,0 instagram.com~2026-06~59,16,10,6,0,0,0,1,0 keitaro.fortunejack.com~2026-06~15,4,2,2,0,0,0,0,0 l.facebook.com~2026-07~261,11,6,5,0,0,0,2,0 instagram.com~2026-05~48,13,9,3,0,0,0,1,0 search.brave.com~2026-06~5,5,5,0,0,0,0,0,0 nostrabet.com~2026-05~5,4,1,0,0,0,0,0,0 www.google.com~2026-06~20,3,3,2,0,1,0,0,0 www.protipster.ro~2026-07~9,9,3,2,0,0,0,0,0 www.google.com~2026-07~12,1,0,0,0,0,0,0,0 bookiesheist.com~2026-08~7,7,4,2,1,1,1,0,0 com.google.android.gm~2026-07~13,1,0,0,0,0,0,0,0 $direct~2026-09~8,2,0,0,0,0,0,0,0 www.google.com~2026-08~8,1,0,0,0,0,0,0,0 fortunejack.com~2026-05~149,46,25,14,1,1,0,5,1 $direct~2026-06~131,17,7,3,1,0,0,1,1 instagram.com~2026-07~38,13,11,6,0,0,0,2,0 silentbet.com~2026-07~3,2,2,0,0,0,0,0,0 fortunejack.com~2026-09~27,9,9,1,0,0,0,0,0 l.facebook.com~2026-06~283,11,7,3,0,0,0,0,0 romania-casinobonusesfinder.com~2026-05~18,12,3,2,0,0,0,1,0 fortunejack.com~2026-08~344,124,79,37,17,8,7,10,8 tracker-pm2.fortunejackpartners.com~2026-07~44,9,6,6,0,0,0,4,0 t.co~2026-07~4,2,1,0,0,0,0,0,0 m.facebook.com~2026-07~526,76,53,28,0,0,0,8,0 romania-casinobonusesfinder.com~2026-08~6,3,3,1,0,0,0,0,0 instagram.com~2026-08~15,4,2,0,0,0,0,0,0 tracker-pm2.fortunejackpartners.com~2026-05~30,7,6,1,0,0,0,1,0 tracker-pm2.fortunejackpartners.com~2026-08~20,5,2,1,0,0,0,1,0 www.protipster.ro~2026-06~17,11,0,0,0,0,0,0,0 www.protipster.ro~2026-08~5,5,1,0,0,0,0,0,0 url8039.fortunejack.com~2026-06~4,0,0,0,0,0,0,0,0 tracker-pm2.fortunejackpartners.com~2026-06~57,4,3,2,0,0,0,0,0 m.facebook.com~2026-06~607,64,44,25,0,0,0,5,0 $direct~2026-05~103,19,7,2,0,0,0,0,0
Russia|$direct~2026-05~6,1,0,0,0,0,0,0,0 fortunejack.com~2026-07~30,8,6,1,0,0,0,0,0 fortunejack.com~2026-09~3,1,1,1,0,0,0,0,0 $direct~2026-08~9,2,2,2,1,1,1,1,0 $direct~2026-06~11,0,0,0,0,0,0,0,0 $direct~2026-07~7,0,0,0,0,0,0,0,0 fortunejack.com~2026-06~13,2,1,1,1,0,0,1,1 fortunejack.com~2026-05~22,4,0,0,0,0,0,0,0 fortunejack.com~2026-08~44,2,1,0,0,0,0,0,0
Réunion|$direct~2026-07~3,1,0,0,0,0,0,0,0 fortunejack.com~2026-08~11,1,1,1,0,0,0,0,0
Saudi Arabia|fortunejack.com~2026-09~6,0,0,0,0,0,0,0,0 fortunejack.com~2026-07~68,4,1,0,0,0,0,0,0 $direct~2026-08~14,3,0,0,0,0,0,0,0 rt.pornhub.org~2026-08~3,0,0,0,0,0,0,0,0 www.pornhub.com~2026-08~63,0,0,0,0,0,0,0,0 lremsteo.net~2026-08~8,0,0,0,0,0,0,0,0 fortunejack.com~2026-08~7603,110,2,1,0,0,0,0,0 fortunejack.com~2026-06~12,1,0,0,0,0,0,0,0 m.facebook.com~2026-07~5,0,0,0,0,0,0,0,0 m.facebook.com~2026-06~8,0,0,0,0,0,0,0,0 l.facebook.com~2026-06~3,0,0,0,0,0,0,0,0 $direct~2026-07~3,1,1,0,0,0,0,0,0 fortunejack.com~2026-05~7,1,0,0,0,0,0,0,0
Senegal|fortunejack.com~2026-07~12,2,2,0,0,0,0,0,0 l.facebook.com~2026-06~4,0,0,0,0,0,0,0,0 $direct~2026-06~4,1,1,1,0,0,0,0,0 $direct~2026-05~3,0,0,0,0,0,0,0,0 fortunejack.com~2026-06~24,14,5,4,0,0,0,0,0 m.facebook.com~2026-06~9,5,1,1,0,0,0,0,0 instagram.com~2026-06~3,0,0,0,0,0,0,0,0 fortunejack.com~2026-08~5,0,0,0,0,0,0,0,0
Serbia|$direct~2026-07~210,17,6,4,2,1,0,1,1 $direct~2026-05~231,16,7,3,1,0,0,1,1 instagram.com~2026-06~491,77,51,27,1,3,0,11,1 instagram.com~2026-05~64,22,16,5,0,0,0,2,0 tracker-pm2.fortunejackpartners.com~2026-08~11,1,0,0,0,0,0,0,0 keitaro.fortunejack.com~2026-07~6,3,2,2,0,0,0,1,0 tracker-pm2.fortunejackpartners.com~2026-06~82,10,6,5,0,1,0,3,0 m.facebook.com~2026-05~47,8,4,1,0,0,0,1,0 l.facebook.com~2026-06~2393,6,4,3,0,1,0,1,0 fortunejack.com~2026-07~401,75,52,32,6,3,0,15,5 www.google.com~2026-06~22,6,1,0,0,0,0,0,0 keitaro.fortunejack.com~2026-08~7,2,1,1,0,0,0,0,0 fortunejack.com~2026-08~181,54,27,19,3,2,0,7,2 fortunejack.com~2026-05~58,14,11,4,1,0,0,0,0 tracker-pm2.fortunejackpartners.com~2026-05~16,3,2,0,0,0,0,0,0 m.facebook.com~2026-06~531,55,37,26,0,2,0,13,0 com.google.android.gm~2026-07~4,0,0,0,0,0,0,0,0 $direct~2026-09~14,0,0,0,0,0,0,0,0 com.google.android.gm~2026-05~5,0,0,0,0,0,0,0,0 tracker-pm2.fortunejackpartners.com~2026-07~47,8,4,2,0,0,0,2,0 www.google.com~2026-07~12,3,0,0,0,0,0,0,0 l.facebook.com~2026-07~2431,35,3,2,0,0,0,0,0 instagram.com~2026-08~50,10,4,3,0,0,0,1,0 instagram.com~2026-07~189,36,22,8,0,1,0,4,0 fortunejack.com~2026-09~9,0,0,0,0,0,0,0,0 $direct~2026-08~217,7,5,4,2,0,0,2,2 www.google.com~2026-05~42,14,8,2,2,0,0,1,1 m.facebook.com~2026-08~56,20,7,6,0,0,0,1,0 fortunejack.com~2026-06~1060,66,49,28,3,0,0,8,1 l.facebook.com~2026-08~706,105,5,3,0,0,0,0,0 t.co~2026-06~3,2,1,0,0,0,0,0,0 chatgpt.com~2026-05~3,0,0,0,0,0,0,0,0 m.facebook.com~2026-07~290,28,16,10,0,0,0,3,0 com.google.android.gm~2026-06~10,1,1,0,0,0,0,0,0 keitaro.fortunejack.com~2026-06~10,2,2,1,0,0,0,1,0 www.google.com~2026-08~12,0,0,0,0,0,0,0,0 l.facebook.com~2026-05~7,2,1,1,0,0,0,0,0 $direct~2026-06~249,13,4,2,0,0,0,0,0
Seychelles|fortunejack.com~2026-08~42,3,0,0,0,0,0,0,0 fortunejack.com~2026-05~3,0,0,0,0,0,0,0,0 fortunejack.com~2026-06~4,0,0,0,0,0,0,0,0 fortunejack.com~2026-07~43,5,1,0,0,0,0,0,0 $direct~2026-07~6,0,0,0,0,0,0,0,0 $direct~2026-08~5,4,0,0,0,0,0,0,0 $direct~2026-06~6,1,1,1,0,0,0,0,0
Sierra Leone|fortunejack.com~2026-08~3,3,0,0,0,0,0,0,0
Singapore|$direct~2026-06~11,0,0,0,0,0,0,0,0 fortunejack.com~2026-09~12,2,1,0,0,0,0,0,0 fortunejack.com~2026-08~80,1,0,0,0,0,0,0,0 fortunejack.com~2026-07~68,1,0,0,0,0,0,0,0 $direct~2026-07~5,2,0,0,0,0,0,0,0 fortunejack.com~2026-05~12,1,0,0,0,0,0,0,0 $direct~2026-05~10,2,0,0,0,0,0,0,0 fortunejack.com~2026-06~37,0,0,0,0,0,0,0,0 $direct~2026-08~4,0,0,0,0,0,0,0,0
Slovakia|www.google.com~2026-07~3,0,0,0,0,0,0,0,0 instagram.com~2026-07~3,2,0,0,0,0,0,0,0 www.google.com~2026-06~9,2,1,1,0,0,0,0,0 fortunejack.com~2026-09~10,3,2,2,1,0,0,1,1 fortunejack.com~2026-08~55,8,7,3,2,1,0,1,1 l.facebook.com~2026-07~6,2,2,1,0,0,0,1,0 $direct~2026-08~45,1,1,0,0,0,0,0,0 fortunejack.com~2026-06~47,9,8,4,0,0,0,1,0 m.facebook.com~2026-08~8,5,2,2,0,0,0,0,0 com.google.android.gm~2026-05~11,1,0,0,0,0,0,0,0 $direct~2026-05~48,2,0,0,0,0,0,0,0 m.facebook.com~2026-07~12,8,6,5,0,0,0,3,0 com.google.android.gm~2026-07~5,0,0,0,0,0,0,0,0 fortunejack.com~2026-05~25,7,4,2,2,1,1,1,1 www.google.com~2026-05~9,2,0,0,0,0,0,0,0 com.google.android.gm~2026-06~10,1,0,0,0,0,0,0,0 fortunejack.com~2026-07~110,20,14,11,1,2,0,4,1 $direct~2026-09~3,1,1,1,1,0,0,1,1 $direct~2026-06~57,7,2,1,0,0,0,0,0 $direct~2026-07~48,2,1,1,0,0,0,0,0
Slovenia|nostrabet.com~2026-06~3,3,0,0,0,0,0,0,0 $direct~2026-05~19,5,0,0,0,0,0,0,0 fortunejack.com~2026-06~63,16,2,0,0,0,0,0,0 rt.pornhub.org~2026-08~3,0,0,0,0,0,0,0,0 m.facebook.com~2026-07~4,0,0,0,0,0,0,0,0 com.google.android.gm~2026-07~3,0,0,0,0,0,0,0,0 $direct~2026-07~11,2,0,0,0,0,0,0,0 fortunejack.com~2026-09~4,1,0,0,0,0,0,0,0 www.google.com~2026-06~7,0,0,0,0,0,0,0,0 www.google.com~2026-05~15,8,0,0,0,0,0,0,0 $direct~2026-06~25,1,0,0,0,0,0,0,0 com.google.android.gm~2026-05~8,2,0,0,0,0,0,0,0 $direct~2026-08~11,4,2,0,0,0,0,0,0 www.askgamblers.com~2026-05~3,2,0,0,0,0,0,0,0 fortunejack.com~2026-05~19,6,1,1,0,0,0,0,0 com.google.android.gm~2026-06~7,0,0,0,0,0,0,0,0 fortunejack.com~2026-08~72,21,4,3,2,0,0,1,1 fortunejack.com~2026-07~57,9,2,0,0,0,0,0,0
Solomon Islands|fortunejack.com~2026-07~4,0,0,0,0,0,0,0,0 fortunejack.com~2026-05~3,0,0,0,0,0,0,0,0 www.google.com~2026-05~4,2,1,1,0,0,0,0,0 fortunejack.com~2026-06~4,1,0,0,0,0,0,0,0
Somalia|$direct~2026-07~6,2,0,0,0,0,0,0,0 fortunejack.com~2026-07~3,1,1,1,0,0,0,0,0
South Africa|fortunejack.com~2026-08~400,179,138,57,2,0,0,15,1 fortunejack.com~2026-09~22,4,3,1,0,0,0,0,0 $direct~2026-09~5,0,0,0,0,0,0,0,0 sigma.world~2026-08~6,4,2,1,0,0,0,0,0 www.bing.com~2026-05~4,1,1,1,0,0,0,0,0 www.freetips.com~2026-05~3,3,0,0,0,0,0,0,0 www.freeextrachips.com~2026-06~3,1,1,1,0,0,0,0,0 www.onlinecasinosonline.co.za~2026-06~32,17,12,4,0,0,0,2,0 com.google.android.gm~2026-08~25,1,1,0,0,0,0,0,0 www.askgamblers.com~2026-05~5,2,1,0,0,0,0,0,0 $direct~2026-07~181,33,13,5,0,0,0,2,0 fortunejack.com~2026-07~588,225,161,77,2,5,0,13,0 nostrabet.com~2026-08~4,2,1,0,0,0,0,0,0 silentbet.com~2026-05~25,23,11,4,0,0,0,0,0 casinobonuscodes365.com~2026-05~4,2,1,1,0,1,0,1,0 casinolandia.com~2026-05~3,3,1,0,0,0,0,0,0 www.nonstopbonus.com~2026-08~4,1,1,1,0,0,0,0,0 footballvaluetips.com~2026-08~3,0,0,0,0,0,0,0,0 nostrabet.com~2026-07~5,1,1,0,0,0,0,0,0 www.onlinecasinosonline.co.za~2026-07~39,19,13,7,0,0,0,3,0 sigma.world~2026-06~3,3,3,3,0,0,0,0,0 chipy.com~2026-05~7,7,2,0,0,0,0,0,0 www.nodeposithero.com~2026-06~9,5,2,0,0,0,0,0,0 t.co~2026-08~7,3,1,0,0,0,0,0,0 www.nodeposithero.com~2026-05~19,18,7,1,0,0,0,0,0 chipy.com~2026-06~5,1,1,1,0,0,0,1,0 url8039.fortunejack.com~2026-06~7,0,0,0,0,0,0,0,0 $direct~2026-05~277,107,35,16,0,0,0,0,0 www.google.com~2026-06~47,6,4,2,0,0,0,1,0 plinko-game.org.za~2026-05~31,16,8,6,0,0,0,2,0 plinko-game.org.za~2026-06~10,4,3,2,0,0,0,0,0 tracker-pm2.fortunejackpartners.com~2026-06~30,20,17,14,0,1,0,3,0 bitcoinchaser.com~2026-05~4,4,0,0,0,0,0,0,0 efirbet.com~2026-07~3,2,1,1,0,0,0,0,0 chipy.com~2026-08~14,12,10,5,0,0,0,1,0 t.co~2026-06~6,6,5,3,0,0,0,1,0 efirbet.com~2026-05~4,3,1,1,0,0,0,1,0 casinobee.com~2026-08~28,27,22,11,0,0,0,2,0 cryptoslate.com~2026-05~3,2,1,1,0,0,0,0,0 fortunejack.com~2026-05~141,53,31,12,0,0,0,6,0 www.onlinecasinosonline.co.za~2026-05~54,20,12,4,0,0,0,1,0 casino.zone~2026-06~11,3,2,1,0,0,0,0,0 nostrabet.com~2026-05~5,5,1,1,0,0,0,0,0 silentbet.com~2026-07~68,58,47,18,0,1,0,3,0 www.nodeposithero.com~2026-07~3,0,0,0,0,0,0,0,0 www.onlinecasinosonline.co.za~2026-08~13,5,5,1,0,0,0,0,0 www.google.com~2026-08~24,2,0,0,0,0,0,0,0 casino.zone~2026-07~4,1,1,0,0,0,0,0,0 nostrabet.com~2026-06~9,4,3,0,0,0,0,0,0 casino.zone~2026-05~11,5,0,0,0,0,0,0,0 silentbet.com~2026-08~5,4,3,2,0,0,0,0,0 url8039.fortunejack.com~2026-07~3,0,0,0,0,0,0,0,0 com.google.android.gm~2026-05~197,20,2,0,0,0,0,0,0 l.facebook.com~2026-06~47,17,13,8,0,1,0,2,0 www.howzitbonus.co.za~2026-05~3,2,1,0,0,0,0,0,0 keitaro.fortunejack.com~2026-06~9,5,5,4,0,0,0,0,0 t.co~2026-05~8,4,2,1,0,0,0,0,0 coincodex.com~2026-06~4,2,2,0,0,0,0,0,0 instagram.com~2026-06~16,7,5,2,0,0,0,0,0 url8039.fortunejack.com~2026-05~3,0,0,0,0,0,0,0,0 m.facebook.com~2026-06~318,179,125,75,0,0,0,19,0 com.google.android.gm~2026-07~106,11,5,0,0,0,0,0,0 com.google.android.gm~2026-06~219,29,10,5,0,0,0,2,0 m.facebook.com~2026-07~60,37,25,17,0,0,0,6,0 www.google.com~2026-07~30,3,2,1,0,0,0,0,0 www.google.com~2026-09~6,0,0,0,0,0,0,0,0 casino.zone~2026-08~3,1,1,0,0,0,0,0,0 www.google.com~2026-05~72,27,13,8,0,0,0,2,0 tracker-pm2.fortunejackpartners.com~2026-07~5,3,1,0,0,0,0,0,0 $direct~2026-08~93,22,12,4,0,0,0,0,0 www.bing.com~2026-06~3,0,0,0,0,0,0,0,0 efirbet.com~2026-06~6,3,2,2,0,0,0,1,0 t.co~2026-07~7,5,2,0,0,0,0,0,0 $direct~2026-06~456,102,58,27,0,1,0,8,0 bitcoinchaser.com~2026-08~5,3,3,1,0,0,0,1,0 fortunejack.com~2026-06~732,331,256,107,0,4,0,22,0 hottopcasino.com~2026-05~5,4,1,0,0,0,0,0,0 l.facebook.com~2026-07~11,4,2,2,0,1,0,1,0 silentbet.com~2026-06~49,44,32,11,0,0,0,3,0
South Korea|$direct~2026-08~3,0,0,0,0,0,0,0,0 fortunejack.com~2026-06~9,4,4,2,2,0,0,1,1 $direct~2026-05~3,1,1,1,0,0,0,0,0 fortunejack.com~2026-07~7,3,2,0,0,0,0,0,0 $direct~2026-06~15,0,0,0,0,0,0,0,0 fortunejack.com~2026-05~3,1,0,0,0,0,0,0,0 fortunejack.com~2026-08~38,7,2,1,0,0,0,0,0 fortunejack.com~2026-09~5,0,0,0,0,0,0,0,0
South Sudan|fortunejack.com~2026-06~3,3,2,1,0,0,0,0,0
