btag|packed
106561307_501794|2026-07M~46,0 06-28~16,0 07-30~111,6 08-06~41,0 08-07~23,1 07-26~350,21 08-02~18,0 08-26~128,0 07-22~80,3 08-21~57,3 08-31~155,4 08-23~11,0 09-01~220,15 08-19~28,0 all~9350,563 08-09~22,0 2026-07~7004,469 08-22~17,0 08-16~10,0 07-28~145,3 06-30~149,0 08-13~46,1 08-12~4,0 08-17~9,0 07-15~360,8 08-05~55,7 07-01~45,0 07-19~372,26 07-29~211,12 07-25~347,17 07-02~1,0 07-16~501,41 07-05~53,0 08-30~6,0 08-20~11,0 07-21~268,13 2026-08~1869,77 2026-09~269,17 06-09~3,0 08-04~36,2 08-10~42,0 08-14~39,2 09-02~49,2 08-24~344,16 08-15~8,0 2026-08M~417,11 07-24~489,14 06-14~34,0 2026-06~208,0 07-20~686,51 08-08~81,6 07-09~12,1 07-31~82,0 08-18~82,6 08-01~399,11 07-17~286,20 07-27~102,13 06-07~6,0 07-23~199,2 08-11~16,0 07-18~2304,218 08-03~165,18 08-25~16,0 2026-09M~269,17
106561336_501828|2026-09M~35,0 09-02~6,0 08-23~262,0 08-10~28,0 08-05~45,2 08-24~15,0 07-27~69,0 08-27~31,0 08-12~6,0 2026-08M~62,1 07-31~64,2 08-17~104,0 08-02~41,1 07-18~17,3 08-03~228,8 2026-09~35,0 09-01~29,0 08-19~3,0 08-11~30,0 08-20~28,0 07-29~5,0 08-30~235,7 08-29~6,0 07-30~40,2 2026-07~195,7 08-22~2,0 08-21~10,0 08-31~13,0 08-04~41,3 2026-08~1617,27 08-15~157,5 08-16~9,0 08-01~21,0 all~1847,34 08-07~151,0 08-26~53,0 08-09~37,1 08-18~61,0
106561338_501832|07-24~174,0 07-17~8,0 08-15~156,0 07-23~14,0 08-20~7,0 07-30~55,6 07-20~300,187 2026-07~1343,380 08-12~133,0 all~4095,433 07-29~223,2 07-15~2,0 08-11~336,4 08-14~1,0 08-18~144,1 08-08~306,5 07-18~169,6 08-13~13,0 07-22~128,64 2026-08~2752,53 07-27~62,22 08-01~168,0 08-17~180,34 2026-08M~168,0 07-31~71,0 07-25~134,93 08-16~475,6 08-19~347,0 08-10~175,0 08-03~200,1 08-09~9,2 07-28~3,0 08-07~102,0
106562375_502013|07-14~49,4 07-08~178,3 08-03~3,0 08-11~7,0 07-09~51,0 08-12~12,0 all~1389,65 07-18~182,0 07-17~20,0 07-13~83,0 2026-07~1248,63 08-06~31,2 07-15~425,11 08-02~15,0 2026-08M~15,0 07-25~12,1 07-22~248,44 08-26~43,0 08-20~30,0 2026-08~141,2
106562686_501833|07-10~11,0 all~142,3 07-13~59,1 07-11~56,2 2026-07~142,3 07-12~16,0
106631458_502249|08-30~20,1 08-29~30,2 08-17~10,0 08-12~13,1 05-07~6,0 07-06~19,0 08-14~10,0 08-07~31,2 08-21~5,0 08-25~255,9 07-16~610,24 07-31~47,6 07-26~5,0 08-02~65,2 08-28~40,0 08-09~3,0 05-05~15,0 08-31~79,0 07-29~283,41 08-19~186,7 09-01~10,0 08-22~5,0 08-23~78,21 08-04~124,4 07-05~8,0 07-22~1326,37 2026-08M~236,8 07-17~572,21 08-03~60,2 05-08~19,0 08-06~33,0 09-02~61,0 07-10~5,0 07-14~1542,32 2026-09M~71,0 05-06~15,0 07-03~6,0 07-13~34,1 2026-05~161,7 08-15~14,0 07-28~1005,32 08-26~50,3 07-07~29,1 2026-09~71,0 2026-08~2105,92 08-08~17,2 07-04~12,0 07-21~182,59 05-04~91,7 07-25~305,6 07-27~754,17 07-23~139,11 2026-07~8170,374 07-24~285,21 07-19~24,0 08-18~51,4 07-18~427,46 08-01~171,6 08-10~28,0 all~10507,473 08-24~338,9 05-10~15,0 07-30~161,6 08-05~213,12 07-20~43,3 2026-07M~18,0 08-13~85,0 08-20~42,4 08-11~49,1 07-15~329,10 07-02~18,0
106650788_502556|08-13~156,1 07-15~136,11 08-02~145,5 08-06~92,1 08-28~348,9 07-24~127,6 07-28~10,4 all~8894,312 09-02~147,0 07-21~3,0 2026-07~1147,80 07-25~39,0 08-19~233,0 09-01~321,0 07-18~10,0 08-31~642,27 08-21~188,12 08-10~20,0 08-17~160,1 07-31~280,11 08-15~298,5 2026-08M~248,8 07-16~143,21 2026-08~7279,232 08-22~429,15 08-20~272,1 08-27~263,3 08-25~232,13 08-26~460,26 07-26~79,4 08-09~131,0 08-24~392,18 07-27~10,0 07-30~96,3 08-08~70,0 08-29~248,4 2026-09~468,0 08-23~414,11 08-04~317,35 08-14~27,3 2026-09M~468,0 08-12~51,2 08-11~58,2 08-18~417,7 07-22~4,0 08-07~171,0 08-05~169,5 08-30~524,11 08-01~103,3 07-20~5,1 08-16~249,12 07-29~168,12 07-17~37,7
106650916_502564|07-22~75,2 08-27~296,8 07-26~91,5 08-22~67,6 08-18~626,57 08-04~1146,80 08-08~414,17 08-17~353,6 08-01~772,31 08-05~315,19 08-25~1329,13 08-14~154,3 07-30~301,11 2026-08~12371,468 07-20~178,86 08-11~334,11 08-30~56,0 07-17~116,18 08-24~143,2 08-20~377,10 08-06~203,9 07-29~443,22 2026-09~353,4 08-07~426,9 08-12~249,17 08-10~366,26 07-28~154,2 07-09~3,0 08-15~223,6 07-18~728,37 08-31~435,5 08-19~383,3 09-01~126,3 2026-07~4321,486 09-02~227,1 07-24~56,19 07-23~40,0 07-19~808,104 07-31~610,19 2026-09M~353,4 08-29~192,0 08-03~715,26 07-16~12,3 2026-08M~1432,70 08-02~660,39 07-27~397,76 07-25~37,2 07-21~272,80 08-13~346,14 08-28~256,7 08-21~260,21 08-09~175,4 08-26~584,12 08-16~275,3 08-23~241,4 all~17045,958
106651867_502562|07-18~2274,82 08-29~27,2 07-17~400,39 08-30~5,0 08-07~15,0 07-14~9,1 08-31~80,19 2026-09M~10,0 all~3066,143 07-16~14,0 08-27~44,0 08-24~39,0 07-20~5,0 07-21~32,0 07-19~109,0 09-01~10,0 2026-07~2845,122 08-20~1,0 2026-09~10,0 2026-08~211,21 07-31~2,0
106665501_507015|2026-09~865,14 2026-08~1414,25 08-24~51,1 08-27~129,2 08-28~43,0 09-01~247,2 09-02~618,12 08-29~386,0 08-30~212,4 all~2279,39 08-25~80,3 08-26~385,11 08-31~128,4 2026-09M~865,14
106672995_502892|2026-08~7,0 07-25~6,0 07-19~155,10 07-17~141,0 07-16~11,0 08-05~7,0 all~649,20 07-20~116,5 07-30~10,0 2026-07~642,20 07-18~101,2 07-31~13,1 07-15~17,2 07-28~5,0 07-21~67,0
106685348_502890|07-18~1042,22 all~5057,149 07-29~102,0 07-22~536,23 07-20~543,4 07-21~1300,30 07-19~92,6 07-25~36,0 07-27~20,0 07-23~318,6 07-17~888,53 07-24~180,5 2026-07~5057,149
106686283_502847|07-31~1,0 2026-08M~121,0 07-28~5,0 08-11~19,0 08-26~1,0 08-03~5,0 07-21~3,0 07-24~64,41 07-25~119,49 07-30~21,0 07-18~1185,87 all~2149,288 07-19~82,1 07-17~19,0 07-27~88,31 08-23~1,0 08-16~51,0 07-23~133,68 08-02~121,0 07-20~27,2 2026-07~1830,288 08-22~12,0 2026-08~319,0 07-22~76,8 08-19~32,0 07-26~7,1 08-17~77,0
106752094_503292|08-26~36,3 08-27~26,0 07-25~24,0 08-21~22,2 all~1220,29 08-23~359,15 2026-07~259,5 07-21~121,4 08-30~2,1 08-29~45,0 08-28~17,2 08-20~131,0 08-25~65,1 07-22~114,1 08-24~258,0 2026-08~961,24
106765045_504269|08-17~13,2 06-30~20,0 08-06~277,29 08-02~277,9 08-19~33,2 07-06~29,0 2026-06~20,0 all~4841,344 08-09~225,13 08-18~106,10 07-30~10,2 2026-09~13,0 08-25~10,0 08-13~1,0 08-04~213,17 2026-09M~13,0 08-11~69,2 08-26~18,4 07-31~217,11 08-10~162,5 2026-07~256,13 09-02~13,0 08-30~3,0 08-16~3,0 2026-08~4552,331 08-07~1378,67 08-15~2,0 2026-08M~748,49 08-03~338,33 08-01~471,40 08-05~239,29 08-08~714,69
106765045_504271|2026-07~1287,105 08-14~28,0 07-31~434,23 08-15~8,0 08-01~470,28 08-09~80,3 08-03~95,4 08-07~29,1 08-11~50,13 2026-08~1160,65 08-04~64,2 07-30~849,82 08-02~209,7 08-13~5,0 07-29~4,0 08-10~25,2 08-08~6,0 08-05~47,4 08-12~21,1 all~2447,170 08-06~23,0 2026-08M~679,35
106765045_504296|all~13345,889 08-25~447,31 08-15~671,40 08-10~916,27 08-04~346,20 08-22~37,4 2026-07~165,8 08-02~414,30 08-17~400,26 08-05~63,0 08-21~44,1 08-06~246,5 08-24~884,52 08-09~414,19 09-01~623,93 08-19~216,36 08-28~430,55 08-23~151,6 08-03~306,15 09-02~474,4 08-18~353,41 2026-08~12083,784 08-31~986,128 2026-09M~1097,97 08-27~380,22 08-30~211,12 08-11~224,14 08-07~235,4 08-14~212,8 08-12~377,13 08-16~258,29 08-26~603,73 08-01~1687,47 08-29~186,14 2026-09~1097,97 07-31~165,8 08-20~44,0 08-13~113,7 08-08~229,5 2026-08M~2101,77
106766412_503427|05-24~47,0 08-14~55,0 07-31~2,0 08-17~39,0 08-15~183,3 08-16~146,2 07-23~271,3 08-24~10,0 07-21~95,4 08-23~25,0 08-09~70,2 08-03~984,34 08-28~437,1 08-07~891,11 2026-08~7170,136 08-11~266,3 08-29~76,15 08-21~119,0 08-04~768,5 07-30~237,1 08-30~622,1 08-25~112,0 08-13~10,2 09-02~376,0 08-27~21,0 09-01~720,1 08-20~4,0 08-10~177,1 08-31~268,0 07-22~403,11 2026-09~1096,1 2026-09M~1096,1 07-24~63,6 07-28~2,0 08-08~403,12 08-05~196,15 2026-05~47,0 08-12~53,4 all~9386,162 08-06~1235,25 2026-07~1073,25
106798136_503814|07-23~73,0 2026-07~1308,1 all~1308,1 07-25~533,1 07-24~83,0 07-26~619,0
106798527_505269|08-31~35,0 08-30~79,2 08-14~120,1 08-09~66,1 08-15~62,0 08-21~64,0 08-24~22,0 08-25~9,0 08-20~34,0 08-08~142,0 2026-08~988,9 08-29~8,0 08-07~25,1 08-27~45,0 08-23~127,2 08-13~22,0 08-10~1,0 08-26~115,2 08-12~12,0 all~988,9
106814578_504240|all~2137,35 08-05~173,5 08-10~395,4 08-17~9,0 08-07~347,2 08-15~47,2 2026-08~2043,35 2026-05M~3,0 08-08~93,1 05-01~3,0 08-14~107,7 08-20~9,1 08-24~12,0 08-09~281,0 07-20~2,0 08-06~21,0 08-04~51,2 08-18~15,0 08-12~18,0 08-11~293,3 2026-05~3,0 07-24~5,0 2026-07~91,0 08-03~150,8 07-29~84,0 08-27~18,0 08-13~4,0
106814999_503816|2026-05~3,2 2026-08~58,0 05-21~3,2 2026-07~75,24 08-19~6,0 08-18~3,0 08-06~4,0 08-29~20,0 08-05~3,0 all~136,26 08-11~7,0 07-30~16,0 07-29~45,24 08-25~12,0 08-26~3,0 07-31~5,0 07-24~9,0
106814999_505023|08-08~76,4 08-11~145,3 2026-08M~32,1 08-09~14,0 07-28~5,0 2026-06~186,2 08-17~37,3 08-30~14,1 06-06~4,0 08-07~59,1 07-03~47,1 08-13~11,0 08-18~10,0 07-26~4,0 08-27~21,8 08-03~74,7 06-03~3,0 06-25~4,0 06-02~45,0 2026-07~413,6 08-01~32,1 07-27~26,1 07-25~43,0 06-14~72,2 07-12~12,0 07-18~18,0 08-10~192,9 2026-07M~86,0 07-24~11,1 07-13~28,0 08-14~24,0 08-26~1,0 06-29~32,0 2026-06M~47,0 07-02~86,0 08-15~234,9 06-04~13,0 08-04~40,1 08-06~18,1 06-15~10,0 07-07~21,1 all~1736,65 07-22~14,0 08-12~44,2 08-16~49,7 06-01~2,0 07-08~29,0 05-05~6,0 2026-05~6,0 07-29~42,2 07-06~14,0 2026-08~1131,57 08-25~28,0 07-14~13,0 08-05~8,0 06-16~1,0
106880023_504161|08-04~327,7 07-29~54,0 2026-08~1185,20 08-07~11,0 2026-07~67,0 08-05~569,10 08-19~112,0 all~1270,20 2026-08M~43,0 08-20~43,0 06-02~18,0 08-27~26,1 08-06~50,2 2026-06M~18,0 08-09~4,0 07-31~13,0 08-02~43,0 2026-06~18,0
106881426_504162|2026-05~47,0 06-25~23,0 2026-08M~134,2 08-22~69,0 08-04~49,0 08-15~1178,31 08-31~218,9 2026-09~914,12 07-13~7,0 08-14~149,5 08-02~66,2 08-24~49,0 06-10~106,0 08-26~38,2 08-09~57,1 06-12~6,0 08-10~488,10 08-20~217,4 06-23~12,0 07-02~8,0 07-22~6,0 08-28~66,0 07-27~75,1 all~13030,305 08-06~27,0 2026-07M~8,0 06-14~9,0 08-08~633,7 2026-07~971,9 08-29~219,0 07-12~19,0 08-07~671,5 08-27~834,49 07-07~23,0 07-10~26,0 06-26~21,0 07-19~6,0 08-13~956,22 08-21~166,1 08-16~403,23 08-05~73,9 07-28~6,0 07-30~46,0 06-28~67,1 05-04~47,0 07-04~67,1 08-01~68,0 08-25~103,1 06-11~31,1 06-22~79,4 08-30~611,10 07-17~18,1 09-02~507,9 08-03~54,1 2026-08~10691,278 08-19~153,1 09-01~407,3 08-11~1250,26 08-12~1071,27 2026-06~407,6 06-24~28,0 07-24~30,0 07-29~294,1 06-29~25,0 07-31~29,5 08-23~315,14 07-03~305,0 07-23~6,0 2026-09M~914,12 08-18~282,5 08-17~158,13
106894663_504241|2026-09~9,0 08-30~64,0 08-16~107,4 08-11~389,0 07-29~15,0 08-28~3,0 08-18~47,0 08-13~173,20 08-15~86,0 08-22~31,0 08-14~337,11 09-01~9,0 08-27~14,0 2026-09M~9,0 2026-07~15,0 08-17~128,1 2026-08~1578,36 all~1602,36 08-12~199,0
106897956_505262|08-10~67,0 08-09~3,0 08-13~33,0 all~1227,4 08-08~1104,4 2026-08~1227,4 08-07~20,0
106912749_504353|08-07~6,2 08-13~11,0 2026-08M~89,9 07-30~36,0 08-14~5,0 2026-07~233,6 08-01~89,9 07-31~197,6 08-03~7,0 2026-08~118,11 all~351,17
106916629_504413|all~102,10 07-30~9,3 2026-07~9,3 08-05~93,7 2026-08~93,7
107001578_504987|08-23~134,0 08-09~18,1 08-20~198,4 08-22~83,0 08-21~212,0 05-07~58,1 08-11~329,3 08-13~622,7 2026-09~118,0 08-15~54,1 08-14~166,0 08-18~272,0 2026-09M~118,0 all~6450,82 08-05~556,17 08-08~380,4 08-16~192,3 08-07~820,13 08-12~527,1 08-24~111,0 08-10~220,0 08-04~12,0 2026-08~6274,81 09-02~76,0 08-17~352,7 08-06~690,18 08-25~108,1 08-31~9,0 08-19~209,1 09-01~42,0 2026-05~58,1
107031670_505175|all~110,5 08-08~7,0 08-05~57,4 08-04~13,1 2026-08~110,5 08-10~18,0 08-06~15,0
107031733_505199|08-17~85,0 08-16~42,1 2026-09M~35,0 08-24~8,0 08-12~409,1 08-22~39,1 2026-08~2274,10 09-01~30,0 2026-09~35,0 2026-07~2,0 08-25~6,0 08-11~792,1 08-14~14,0 08-09~8,0 08-07~40,0 all~2311,10 07-30~2,0 08-31~10,0 09-02~5,0 08-15~821,6
107032737_505202|2026-09~1,0 08-09~71,0 08-11~28,0 all~1661,14 2026-08~1660,14 08-13~33,0 2026-09M~1,0 08-10~55,1 08-07~472,6 08-30~1,0 08-19~31,0 09-01~1,0 08-25~7,0 08-14~15,0 08-21~8,0 08-24~34,0 08-20~26,0 08-04~4,1 08-08~372,4 08-06~503,2
107033248_505275|all~2252,104 08-07~5,0 08-12~13,1 08-11~1623,94 08-10~611,9 2026-08~2252,104
107046575_505277|08-30~80,0 08-21~80,0 08-09~1,0 06-25~119,3 08-12~406,8 09-01~57,0 08-19~813,7 05-03~22,1 08-11~836,14 08-25~130,5 2026-09~100,0 all~11444,300 08-28~71,0 2026-05M~75,2 2026-09M~100,0 08-26~56,1 2026-08~11128,294 08-31~95,0 08-10~695,8 08-17~1196,9 08-15~499,23 08-20~382,25 08-14~311,44 08-22~681,13 08-24~666,4 08-16~106,4 09-02~43,0 08-27~530,14 2026-05~97,3 2026-06~119,3 08-07~1132,11 08-08~201,0 08-29~86,2 08-18~306,2 08-23~404,12 05-02~75,2 08-13~1365,88
107046658_505299|08-26~4,0 2026-08~239,0 08-13~213,0 all~239,0 08-07~22,0
107048985_505324|05-16~12,1 08-10~30,0 08-09~37,0 08-08~538,1 all~1606,3 08-11~386,1 2026-05~12,1 08-07~36,0 08-14~1,0 08-13~400,0 2026-08~1594,2 08-12~166,0
107049798_505482|08-12~150,12 08-17~86,1 08-25~17,0 08-20~43,0 08-18~43,0 08-10~950,16 08-26~14,0 08-11~1064,21 all~2482,50 08-24~4,0 08-14~5,0 08-07~27,0 08-13~73,0 2026-08~2482,50 08-15~6,0
107089546_505564|08-17~27,0 08-13~3,0 all~64,0 08-15~30,0 08-24~3,0 08-14~1,0 2026-08~64,0
107089546_505569|08-24~118,1 all~322,6 08-12~1,0 08-16~89,3 2026-05~2,0 08-28~3,0 2026-08~320,6 08-15~52,2 08-17~19,0 08-13~24,0 05-28~2,0 08-22~14,0
107092112_505592|08-18~35,0 08-12~741,8 08-26~83,0 08-29~4,0 08-25~19,0 08-28~57,0 all~3575,77 08-15~505,10 08-27~2,0 08-19~199,3 08-13~773,18 2026-08~3575,77 08-16~26,0 08-23~367,3 08-11~269,26 08-17~7,0 08-14~52,0 08-24~436,9
107107614_505828|07-15~23,0 08-17~159,1 07-22~24,4 08-24~108,1 08-26~134,5 07-29~16,2 08-08~67,10 07-11~311,1 08-04~73,4 2026-07~631,13 08-16~19,1 2026-08M~76,1 08-22~243,1 all~4599,103 08-15~306,4 08-21~312,2 08-12~119,3 08-31~278,1 07-31~14,3 07-08~210,3 09-02~30,0 08-23~6,0 2026-08~3793,85 08-25~31,0 07-10~32,0 08-30~123,4 08-27~30,0 08-01~76,1 08-18~76,0 07-12~1,0 08-20~49,7 2026-09M~175,5 09-01~145,5 08-19~614,8 08-13~319,9 08-28~112,9 08-29~206,1 2026-09~175,5 08-14~333,13
1071078_492126|08-03~42,0 05-06~7,0 05-09~20,0 06-14~8,0 06-12~13,0 06-11~6,0 07-09~12,0 06-04~23,0 06-22~6,0 06-17~15,0 2026-06~737,7 07-22~84,8 07-21~2,0 05-04~103,0 06-24~97,0 06-02~9,0 06-28~10,0 07-30~20,1 2026-07~1582,38 05-10~9,0 2026-05M~28,1 05-28~17,0 05-25~17,0 07-04~45,0 07-20~24,0 08-18~8,0 05-22~13,0 2026-08~980,40 07-15~89,1 08-01~12,0 07-18~7,0 06-26~89,0 07-14~99,0 07-06~9,0 05-19~4,0 06-06~9,0 08-05~49,0 05-08~14,0 05-17~12,1 05-14~16,0 2026-06M~14,0 05-20~10,0 08-06~50,0 08-09~6,0 07-16~8,0 08-28~76,4 08-15~18,0 07-02~246,4 07-25~20,0 06-13~7,1 08-19~11,0 05-21~11,0 05-13~9,0 2026-05~695,6 05-16~69,0 06-20~8,0 06-19~7,0 07-01~61,1 2026-09M~16,0 07-17~169,14 2026-09~16,0 05-23~9,0 05-29~37,0 05-31~39,0 07-19~7,0 06-01~5,0 2026-08M~52,6 08-31~6,3 08-27~42,0 08-11~44,0 08-24~4,0 06-07~44,0 07-28~9,0 06-30~10,0 05-01~10,0 06-23~83,0 08-16~10,0 06-27~17,0 06-03~32,1 08-30~5,0 07-07~7,0 05-18~1,0 05-07~13,1 07-11~19,0 06-09~7,0 07-08~72,1 06-10~44,5 05-27~9,1 08-04~11,0 08-12~257,4 06-16~9,0 05-03~80,2 07-03~268,3 07-24~39,2 05-11~6,0 05-15~60,0 05-24~64,0 05-02~18,1 06-25~38,0 06-18~13,0 05-30~5,0 2026-07M~307,5 07-23~77,1 08-26~29,0 07-27~13,0 08-07~11,0 08-10~195,23 08-02~40,6 05-05~13,0 06-08~17,0 07-10~14,0 07-12~42,0 09-02~16,0 07-05~13,0 08-21~6,0 07-31~50,2 06-29~39,0 08-17~7,0 all~4010,91 08-20~34,0 08-23~7,0 06-05~59,0 06-15~13,0 07-13~44,0 07-26~7,0 07-29~6,0
107118226_505812|2026-08~2753,17 08-28~10,0 08-19~584,1 2026-09~13,0 08-15~487,10 08-26~32,0 08-21~687,4 08-18~208,0 09-02~13,0 08-20~418,2 08-22~30,0 2026-09M~13,0 all~2766,17 08-25~30,0 08-23~267,0
107131104_506299|08-20~2,2 08-21~164,0 08-22~39,0 08-17~19,0 all~234,2 08-13~10,0 2026-08~234,2
107147238_506301|08-24~54,0 08-20~13,0 08-27~213,0 09-02~61,0 08-25~262,0 08-29~22,0 2026-08~971,8 08-23~16,0 08-15~38,3 08-31~8,0 all~1037,8 08-17~26,0 08-14~2,0 08-30~10,0 08-13~11,0 09-01~5,0 08-19~66,0 08-21~23,0 08-22~15,0 08-26~129,5 2026-09~66,0 08-28~38,0 08-18~25,0 2026-09M~66,0
107226450_506730|05-30~113,0 08-30~21,0 07-15~10,0 06-12~17,0 09-01~78,0 06-11~168,0 07-16~48,0 09-02~25,1 08-25~1110,31 07-13~4,0 06-16~12,0 06-04~7,0 08-05~40,0 08-23~2,0 08-24~10,0 08-21~1735,33 2026-07~149,4 06-14~223,6 06-10~86,2 07-08~38,0 08-27~744,0 2026-06~676,8 2026-09~103,1 07-18~2,0 06-09~93,0 08-31~20,0 2026-05~134,0 08-29~15,0 all~4887,81 06-15~63,0 06-18~7,0 05-31~12,0 07-29~10,1 08-26~44,1 2026-09M~103,1 2026-08~3825,68 07-17~5,0 07-26~30,3 07-19~2,0 08-28~84,3 05-28~9,0
107242478_507635|08-31~65,4 all~65,4 2026-08~65,4
107408133_507586|2026-09M~278,5 09-01~8,0 09-02~270,5 2026-09~278,5 all~278,5
1079226_352565|2026-05~26,3 05-21~1,0 06-05~3,0 05-31~1,0 06-16~1,0 07-20~137,8 2026-07~218,10 05-25~8,1 06-18~1,1 07-04~8,0 07-05~17,2 06-20~2,0 all~260,14 05-20~2,0 2026-06~16,1 07-11~1,0 05-07~11,0 06-03~9,0 05-09~3,2 07-10~55,0
1101901_492309|2026-05~49,0 07-17~3,0 08-21~5,0 07-18~3,0 08-19~1,0 06-20~23,2 08-14~21,0 08-13~7,0 08-25~17,0 08-11~17,0 2026-07~164,5 08-23~12,0 07-26~60,0 08-10~10,1 08-22~1,0 08-05~20,0 08-27~3,0 2026-08~243,9 all~539,16 08-12~33,2 08-18~8,0 05-31~41,0 08-08~13,0 07-16~79,4 06-16~45,0 07-20~19,1 08-16~1,0 08-24~10,0 08-15~20,3 08-04~44,3 05-14~1,0 05-13~7,0 06-26~15,0 2026-06~83,2
1101901_507025|2026-08~39,0 08-31~1,0 all~40,0 07-28~1,0 08-29~13,0 08-08~10,0 2026-07~1,0 08-26~6,0 08-24~9,0
123|05-07~83,1 06-09~538,16 05-01~147,9 06-17~57,0 05-19~11,3 07-20~42,3 05-04~170,4 2026-06~4446,104 08-21~19,0 08-31~8,0 06-11~319,0 07-02~23,0 06-25~106,0 06-01~289,5 05-21~77,13 2026-06M~664,9 07-24~189,1 05-11~43,0 06-23~209,4 06-03~325,0 08-18~28,0 06-15~196,0 09-02~2,0 07-14~18,0 08-03~51,0 08-12~24,0 05-29~506,5 07-06~13,0 08-11~80,0 05-13~225,20 08-17~58,1 08-04~142,0 05-22~25,1 07-01~21,1 06-22~136,2 07-22~38,0 06-04~233,3 2026-09M~19,0 all~9858,266 06-26~21,0 05-28~195,3 05-25~103,0 05-20~171,11 2026-05~3644,136 06-24~370,9 07-23~69,0 06-12~108,1 2026-07~897,12 06-30~93,0 2026-05M~147,9 2026-07M~44,1 07-21~230,2 07-16~118,3 08-05~319,6 06-10~231,0 07-10~50,1 08-07~52,0 06-02~375,4 05-14~241,1 05-05~46,3 07-03~7,0 08-10~69,6 07-07~35,1 05-27~1009,21 06-29~48,0 07-27~44,0 06-05~103,3 05-15~344,18 06-19~259,5 2026-08~852,14 2026-09~19,0 08-06~2,1 06-16~40,1 09-01~17,0 05-18~89,0 05-06~159,23 06-08~345,51 06-18~45,0
123456789|09-01~345,7 all~784,11 2026-09M~515,7 09-02~170,0 2026-08~269,4 08-31~269,4 2026-09~515,7
2015583_113361|05-28~25,0 05-11~6,0 2026-08~6,0 all~2391,49 06-10~16,0 05-16~13,0 05-05~1,0 06-22~2,0 05-19~8,0 05-15~2,0 06-13~38,0 06-09~12,1 2026-06M~39,0 05-20~105,4 05-18~19,2 06-05~3,0 06-14~101,1 06-06~149,7 05-25~5,0 05-09~2,0 08-07~5,0 2026-07~10,0 08-23~1,0 06-23~99,4 05-29~76,4 06-12~103,0 05-23~12,0 05-12~14,0 06-26~147,1 06-15~6,0 06-02~27,0 05-02~342,6 2026-05~1431,28 05-08~189,3 2026-06~944,21 05-04~101,2 05-10~10,0 2026-05M~342,6 05-07~221,0 05-26~6,0 07-04~10,0 05-21~24,1 06-17~7,1 06-18~9,0 06-20~16,0 06-11~43,0 05-27~55,0 05-24~65,0 06-24~81,3 06-21~5,0 06-25~36,0 06-01~12,0 06-07~32,3 05-14~130,6
2015583_87338|06-18~19,1 05-06~2,0 05-16~108,1 06-08~1,0 05-11~12,1 05-30~6,0 2026-05~273,6 06-15~4,0 06-23~10,0 05-14~16,2 2026-06~41,2 all~314,8 05-20~44,2 05-27~85,0 06-06~7,1
2116156_271373|08-22~133,4 05-27~80,0 05-16~18,0 05-28~93,1 06-30~686,15 07-28~26,0 06-25~488,3 06-03~157,3 06-12~774,37 06-13~479,19 07-03~163,6 06-18~168,3 05-25~349,8 06-05~326,7 06-23~638,12 06-09~332,8 07-11~252,7 05-31~160,0 05-09~65,7 05-04~41,2 07-25~75,0 07-01~790,21 06-19~564,6 08-17~284,2 all~33032,1047 08-20~212,4 06-21~966,32 06-07~302,15 07-16~308,5 07-27~47,1 2026-09M~822,6 08-15~331,11 06-17~491,9 06-27~329,13 08-24~380,1 05-29~55,1 05-21~283,2 08-27~236,8 08-28~590,23 08-09~155,3 07-23~149,53 07-04~590,5 05-19~273,6 08-19~204,3 09-01~323,1 05-17~113,1 05-15~51,4 06-01~70,0 07-19~128,2 07-20~125,3 08-13~227,5 07-17~162,4 08-12~111,1 09-02~499,5 05-02~3,0 07-12~204,5 05-08~110,3 2026-05M~3,0 05-10~159,3 07-18~99,0 06-20~161,1 08-18~117,1 05-12~23,1 08-10~242,10 08-21~366,12 08-06~281,11 05-18~52,4 08-29~159,0 08-30~262,9 05-13~161,0 06-14~336,12 08-05~631,19 06-26~883,78 07-15~135,15 07-09~175,0 06-11~312,0 08-14~241,7 07-14~420,18 05-20~37,2 2026-06M~194,0 06-02~124,0 2026-05~3081,51 06-06~150,6 06-22~667,7 2026-07~7968,304 08-11~193,3 07-26~146,0 05-26~336,3 08-16~112,0 07-30~125,6 06-28~192,5 07-29~502,4 05-06~1,0 08-25~190,5 08-08~127,3 2026-08~8121,267 05-22~59,0 07-22~259,48 07-05~677,27 2026-07M~1266,52 05-30~187,0 05-23~289,1 2026-09~822,6 06-04~496,27 07-21~165,6 05-14~69,2 07-02~476,31 08-07~380,18 07-06~358,9 08-26~198,4 08-31~203,5 06-16~929,33 06-15~392,10 08-04~248,4 08-23~206,6 05-24~14,0 08-03~475,24 07-13~226,8 06-29~303,14 07-31~87,3 07-24~354,8 07-10~194,2 06-08~245,7 08-01~54,4 08-02~573,57 2026-06~13040,419 2026-08M~627,61 06-24~519,15 07-07~369,7 06-10~561,22 07-08~182,0
